participant_id,order,preference (1-7),post_tenure,tenure_units,human (y/n),nf_group (y/n),unrest (y/n),event (y/n),race_RA_1,race_RA_2,gender,Mutual Friends (Tom Edit),Notes,
7615,1,6,20,Minutes,1,1,1,0,White,,Female,,,
7615,2,4,11,Hours,1,0,0,0,Asian,,Male,,,
7615,3,2,3,Days,1,0,0,0,Black or African American,,Female,,,
7615,4,5,19,Hours,0,0,0,0,,,,,,
7615,5,2,19,Hours,1,0,0,0,Hispanic,,Male,,,
7615,6,4,10,Hours,1,0,0,0,White,,Female,,,
7615,7,5,2,Days,1,0,0,0,White,,Male,,,
7615,8,4,1,Days,1,0,0,0,American Indian or Alaska Native,Hispanic,Female,,,
7615,9,2,3,Days,1,0,0,0,Hispanic,,Male,,,
7615,10,1,3,Days,1,0,0,0,American Indian or Alaska Native,Hispanic,Female,,,
7615,11,3,2,Days,1,0,0,0,White,,Male,,,
7615,12,3,17,Hours,0,0,0,0,,,,,,
7615,13,1,1,Days,1,0,0,0,Asian,,Female,,"Participant's aunt, for some reason the participant apologized that the post came up, seemingly out of embarrassment",
7615,14,6,59,Minutes,1,0,0,0,Black or African American,,Male,,Celebrity's Page,
7615,15,4,19,Hours,1,0,0,0,Asian,,Male,,,
7615,16,5,2,Days,1,0,0,0,White,,Male,,,
7615,17,2,18,Hours,1,0,0,0,Black or African American,,Female,,"""_____ was tagged""",
7615,18,2,1,Days,1,0,0,0,Hispanic,,Male,,,
7615,19,1,1,Days,1,0,0,0,White,,Male,,,
7615,20,7,9,Hours,1,0,1,0,White,,Male,,,
7615,21,1,12,Hours,1,1,0,0,White,,Female,,,
7615,22,1,13,Hours,1,1,0,0,White,,Female,,,
7615,23,1,1,Days,1,1,0,0,White,,Male,,,
7615,24,1,22,Hours,1,1,0,0,White,,Female,,,
7615,25,3,16,Hours,1,1,0,0,White,,Male,,,
7615,26,4,1,Days,1,0,0,0,Hispanic,,Male,,,
7615,27,6,1,Days,1,0,0,1,Black or African American,,Female,,,
7615,28,2,20,Hours,1,1,0,0,Asian,,Female,,,
7615,29,6,2,Days,1,0,1,0,White,,Male,,,
7615,30,5,1,Days,1,0,0,0,Hispanic,,Male,,,
7615,31,6,2,Days,1,0,0,0,Hispanic,,Male,,,
7615,32,2,1,Days,1,0,0,0,White,,Female,,,
7615,33,1,2,Days,1,0,0,0,Hispanic,,Male,,Shared Memory,
7615,34,1,2,Days,1,0,0,0,Hispanic,,Male,,"Triggering content for the participant; No new content was loading after this post, refreshed the page",
7615,35,1,2,Days,1,0,0,0,White,,Female,,"""_____ was tagged""; No new content was loading after this post, refreshed the page after doing 'Recent Activity'",
7615,36,5,2,Days,1,0,0,0,Black or African American,,Female,,"""_____ was tagged""; Participant liked the post; no new content, we called it a day",
6585,1,7,15,Hours,1,0,0,0,White,,Male,,,
6585,2,7,13,Hours,1,0,0,0,White,,Female,,,
6585,3,7,16,Hours,1,0,0,0,White,,Female,,,
6585,4,1,5,Hours,1,0,0,0,White,,Female,,,
6585,5,1,1,Days,1,0,1,0,White,,Female,,,
6585,6,2,1,Days,1,0,1,0,White,,Female,,,
6585,7,1,1,Days,1,0,0,1,Black or African American,,Female,,,
6585,8,1,1,Days,1,0,0,0,White,,Female,,,
6585,9,1,2,Days,1,0,0,0,White,,Female,,,
6585,10,5,2,Days,1,0,0,0,White,,Female,,,
6585,11,2,1,Days,1,0,0,0,White,,Female,,,
6585,12,1,2,Days,1,1,0,0,Black or African American,,Male,,,
6585,13,1,3,Days,1,0,1,0,White,,Female,,,
6585,14,7,3,Days,1,0,1,0,White,,Male,,,
6585,15,1,3,Days,1,0,0,0,White,,Female,,,
6585,16,1,3,Days,1,0,0,0,White,,Female,,,
6585,17,6,2,Days,0,0,0,0,Hispanic,,Female,,,
6585,18,1,3,Days,1,0,0,0,White,,Female,,,
6585,19,1,3,Days,1,0,0,1,Black or African American,,Male,,,
6585,20,7,3,Days,1,0,0,0,Asian,,Female,,,
6585,21,6,3,Days,0,0,0,0,,,,,,
7214,1,5,1,Days,0,0,1,0,,,,,,
7214,2,4,2,Hours,1,1,0,0,White,,Male,,,
7214,3,2,17,Hours,0,0,0,0,,,,,,
7214,4,6,1,Hours,0,0,0,0,,,,,,
7214,5,4,1,Hours,1,1,0,0,White,,Male,,,
7214,6,5,35,Minutes,0,0,1,0,,,,,,
7214,7,5,2,Hours,0,0,0,0,,,,,,
7214,8,1,4,Hours,1,0,0,0,Asian,,Female,,,
7214,9,5,8,Hours,1,1,0,0,White,,Male,,,
7214,10,5,2,Hours,1,1,0,0,White,,Female,,,
7214,11,3,53,Minutes,0,0,0,0,,,,,Suggested Post,
7214,12,3,6,Minutes,1,1,0,0,Asian,,Female,,,
7214,13,4,40,Minutes,0,1,0,0,,,,,,
7214,14,5,17,Hours,1,0,0,0,White,,Female,,,
7214,15,1,2,Days,0,0,0,0,,,,,Suggested Post,
7214,16,6,1,Days,1,0,0,0,,,,,,
7214,17,2,2,Hours,0,0,0,0,,,,,,
7214,18,7,2,Days,1,0,0,0,White,,Male,,,
7214,19,1,3,Hours,1,0,0,0,White,,Female,,,
7214,20,2,3,Days,1,1,0,0,Asian,,Male,,,
7214,21,1,5,Days,0,0,0,0,,,,,Suggested Post,
7214,22,2,2,Days,1,1,0,0,White,,Female,,,
7214,23,3,3,Days,1,1,0,0,White,,Male,,,
7214,24,2,2,Days,1,0,0,0,White,,Male,,,
7214,25,4,3,Days,0,0,0,0,,,,,,
7214,26,5,3,Days,1,0,1,0,White,,Male,,,
7214,27,1,22,Hours,0,0,0,0,,,,,Suggested Post,
7214,28,3,3,Days,1,1,0,0,White,,Male,,,
7214,29,3,2,Days,1,1,0,0,Asian,,Male,,,
7214,30,3,2,Days,1,0,1,0,White,,Male,,,
7214,31,4,1,Days,0,0,0,0,,,,,,
7214,32,3,4,Hours,1,0,0,0,White,,Female,,,
7214,33,3,3,Days,1,0,0,0,White,,Female,,,
7214,34,1,2,Days,0,0,0,0,,,,,Suggested Post,
7214,35,3,2,Days,1,1,0,0,Hispanic,,Female,,,
7214,36,3,13,Hours,1,1,0,0,Black or African American,,Male,,,
7214,37,5,1,Days,0,0,0,0,,,,,,
7214,38,1,3,Days,1,1,0,0,White,,Female,,,
7214,39,2,2,Days,0,0,0,0,,,,,,
7214,40,1,4,Days,0,0,0,0,,,,,Suggested Post,
7214,41,6,3,Days,1,0,0,0,White,,Male,,,
7214,42,5,1,Days,0,0,1,0,,,,,,
7214,43,5,4,Hours,0,0,1,0,,,,,,
7214,44,1,3,Days,1,0,0,0,White,,Female,,,
7214,45,4,1,Days,1,1,0,0,White,,Male,,,
7214,46,5,2,Days,1,0,1,0,Black or African American,,Male,,,
7214,47,4,5,Days,0,0,1,0,,,,,Suggested Post,
7214,48,3,11,Hours,1,1,0,0,Asian,,Female,,,
7214,49,4,1,Days,0,0,0,0,,,,,,
7214,50,2,2,Hours,1,1,0,0,White,,Male,,,
7214,51,5,2,Hours,0,0,1,0,,,,,,
7214,52,3,4,Hours,0,0,0,0,,,,,Suggested Post,
7214,53,2,17,Hours,1,1,0,0,White,,Female,,,
7214,54,2,2,Hours,0,0,0,0,,,,,,
7214,55,2,26,Minutes,1,1,1,0,White,,Female,,,
7214,56,5,3,Days,0,0,0,0,,,,,,
7214,57,1,1,Hours,1,0,0,0,White,,Female,,,
7214,58,2,2,Days,1,0,0,0,White,,Female,,,
7214,59,2,21,Hours,1,1,0,0,White,,Male,,,
7214,60,2,16,Hours,1,0,0,0,White,,Male,,,
6755,1,5,2,Hours,1,1,0,0,White,,Male,,,
6755,2,1,8,Hours,1,1,0,0,Asian,,Male,,,
6755,3,5,12,Hours,1,1,0,0,Asian,,Male,,,
6755,4,4,3,Hours,1,1,0,0,Asian,,Male,,,
6755,5,3,13,Hours,1,1,0,0,Asian,,Male,,,
6755,6,5,1,Days,1,1,0,0,Asian,,Male,,,
6755,7,5,13,Hours,1,1,0,0,Asian,,Female,,,
6755,8,2,1,Days,1,1,0,0,Asian,,Female,,,
6755,9,2,20,Hours,1,1,0,0,Asian,,Female,,,
6755,10,3,22,Hours,1,0,0,0,Asian,,Female,,,
6755,11,4,8,Hours,1,1,0,0,Asian,,Male,,,
6755,12,4,3,Days,1,1,0,0,Asian,,Female,,,
6755,13,4,1,Days,1,0,0,0,Asian,,Female,,,
6755,14,5,1,Days,1,1,0,0,Asian,,Female,,,
6755,15,3,2,Hours,1,1,0,0,Asian,,Male,,,
6755,16,1,3,Days,1,1,0,0,Asian,,Male,,,
6755,17,4,3,Days,1,1,0,0,Asian,,Male,,,
6755,18,4,2,Hours,1,1,0,0,Asian,,Female,,,
6755,19,7,1,Days,0,0,0,0,,,,,,
6755,20,1,20,Hours,1,1,0,0,Asian,,Male,,,
6755,21,2,1,Hours,1,1,0,0,Asian,,Female,,,
6755,22,3,2,Days,0,0,0,0,,,,,,
6755,23,5,2,Days,1,0,0,0,White,,Male,,,
6755,24,4,1,Days,1,1,0,0,Asian,,Male,,,
6755,25,3,21,Hours,1,1,0,0,Asian,,Male,,,
6755,26,6,19,Hours,1,0,0,0,White,,Male,,,
6755,27,1,3,Days,1,1,0,0,Asian,,Male,,,
6755,28,4,14,Hours,1,1,0,0,Asian,,Female,,,
6755,29,4,7,Days,1,1,0,0,Asian,,Male,,,
6755,30,5,11,Hours,1,1,0,0,Asian,,Female,,,
6755,31,4,1,Days,1,1,0,0,Asian,,Female,,,
6755,32,3,14,Hours,1,1,0,0,Black or African American,,Male,,,
6755,33,4,3,Days,1,1,0,0,Asian,,Male,,,
6755,34,4,3,Days,1,1,0,0,Asian,,Female,,,
6755,35,4,1,Days,1,1,0,0,Asian,,Male,,,
6755,36,5,3,Days,0,0,0,0,,,,,,
6755,37,3,2,Days,1,1,0,0,Asian,,Female,,,
6755,38,4,1,Days,0,0,0,0,,,,,,
6755,39,5,3,Days,1,1,0,0,Asian,,Male,,,
6755,40,5,7,Minutes,1,1,0,0,White,,Female,,,
6755,41,4,2,Days,1,1,0,0,Asian,,Female,,,
6755,42,4,3,Days,1,1,0,0,Asian,,Male,,,
6755,43,1,3,Days,1,1,0,0,Asian,,Female,,,
6755,44,4,38,Days,0,0,0,0,,,,,,
6755,45,5,1,Days,1,1,0,0,Hispanic,,Male,,,
6755,46,2,1,Hours,1,1,0,0,Asian,,Male,,,
6755,47,3,18,Hours,1,1,0,0,Asian,,Male,,,
6755,48,4,3,Days,1,1,0,0,Asian,,Female,,,
6755,49,4,1,Days,0,0,0,0,,,,,,
6755,50,3,2,Days,0,0,0,0,,,,,,
6755,51,4,5,Hours,1,1,0,0,Hispanic,,Male,,,
6755,52,5,3,Days,1,1,0,0,Asian,,Female,,,
6755,53,4,2,Days,1,1,0,0,,,,,,
6755,54,3,42,Days,0,0,0,0,,,,,,
6755,55,4,3,Days,1,0,0,0,Asian,,Female,,,
6755,56,5,14,Hours,1,1,0,0,Asian,,Female,,,
6755,57,4,2,Days,1,1,0,0,Asian,,Female,,,
6755,58,5,3,Days,1,1,0,0,Asian,,Female,,,
6755,59,6,2,Days,1,1,0,0,White,,Male,,,
6755,60,5,2,Days,1,1,0,0,,,,,,
7650,1,1,2,Minutes,1,0,1,0,White,,Male,,,
7650,2,6,18,Hours,1,0,0,0,Asian,,Male,,,
7650,3,7,3,Hours,1,0,0,0,White,,Female,,"""_____ commented on your post""",
7650,4,7,2,Days,1,0,0,0,Asian,,Male,,,
7650,5,7,15,Hours,1,0,0,0,White,,Male,,,
7650,6,6,19,Hours,1,0,1,0,Black or African American,,Male,,,
7650,7,3,2,Hours,1,0,0,0,White,,Male,,,
7650,8,5,4,Minutes,1,0,0,0,White,,Female,,,
7650,9,7,1,Hours,1,0,0,0,White,,Female,,,
7650,10,6,1,Hours,1,0,0,0,White,,Female,,,
7650,11,6,18,Hours,1,0,0,0,White,,Male,,,
7650,12,2,6,Hours,1,0,1,0,White,,Male,,,
7650,13,6,13,Hours,1,0,0,0,White,,Female,,"Participant reacted - ""Haha""",
7650,14,1,2,Hours,1,0,0,0,White,,Male,,,
7650,15,6,3,Hours,1,0,0,0,White,,Male,,,
7650,16,2,6,Hours,1,0,1,0,White,,Male,,,
7650,17,4,13,Hours,1,0,0,0,Asian,,Male,,,
7650,18,7,13,Hours,1,0,0,0,Asian,,Male,,,
7650,19,3,17,Hours,1,0,0,0,Hispanic,,Male,,,
7650,20,6,13,Hours,1,0,0,0,Hispanic,,Male,,,
7650,21,7,12,Hours,1,0,0,0,White,,Female,,,
7650,22,1,12,Hours,1,0,1,0,Hispanic,,Male,,Participant commented on post,
7650,23,7,3,Hours,1,0,1,0,White,,Female,,,
7650,24,6,1,Days,1,0,1,0,,,,,Unidentifiable,
7650,25,5,1,Hours,1,0,0,0,White,,Male,,,
7650,26,2,7,Minutes,1,0,0,0,White,,Male,,Bundled Post - 2 people shared this post,
7650,27,6,19,Hours,1,0,0,0,White,,Female,,"""_____ and _____ commented""; Psrticipant commented",
7650,28,4,19,Minutes,1,0,0,0,,,,,Unidentifiable,
7650,29,7,19,Hours,1,0,1,0,White,,Male,,,
7650,30,5,15,Hours,1,0,0,0,White,,Female,,,
7650,31,6,13,Hours,1,0,0,0,White,,Female,,,
7650,32,5,13,Hours,1,0,0,0,Asian,,Male,,,
7650,33,4,14,Hours,1,0,0,0,White,,Female,,,
7650,34,3,3,Days,1,0,0,0,Asian,,Male,,,
7650,35,6,2,Hours,1,0,0,0,White,,Female,,,
7650,36,7,6,Hours,1,0,0,0,White,,Male,,,
7650,37,1,2,Days,1,0,1,0,White,,Male,,,
7650,38,7,10,Hours,1,0,0,0,Asian,,Male,,,
7650,39,3,6,Hours,1,0,0,0,Hispanic,,Female,,,
7650,40,7,2,Hours,1,0,0,0,White,,Female,,,
7650,41,7,3,Days,1,0,0,0,Asian,,Male,,,
7650,42,7,12,Hours,1,0,0,0,White,,Male,,,
7650,43,7,3,Hours,1,1,0,0,White,,Female,,,
7650,44,7,2,Hours,1,0,0,0,Hispanic,,Male,,Participant commented,
7650,45,7,3,Hours,1,0,0,0,White,,Female,,,
7650,46,7,14,Hours,1,1,0,0,Asian,,Male,,,
7650,47,7,12,Hours,1,0,0,0,White,,Female,,,
7650,48,3,7,Hours,1,0,0,0,White,,Male,,,
7650,49,4,2,Hours,1,0,0,0,White,,Male,,,
7650,50,6,1,Hours,1,0,0,0,Hispanic,,Male,,Participant shared,
7650,51,6,5,Hours,1,0,1,0,White,,Male,,,
7650,52,7,49,Minutes,1,1,1,0,Hispanic,,Male,,,
7650,53,7,3,Hours,0,0,0,0,,,,,,
7650,54,7,52,Minutes,1,0,1,0,White,,Non-binary,,,
7650,55,7,5,Hours,1,0,0,0,White,,Female,,Participant shared,
7650,56,6,1,Days,1,0,0,0,White,,Male,,"""_____ commented on your post""",
7650,57,7,17,Hours,1,0,0,0,Asian,,Male,,,
7650,58,6,7,Hours,1,0,0,0,Asian,,Male,,,
7650,59,7,3,Hours,1,1,0,0,White,,Female,,,
7650,60,7,5,Hours,1,0,1,0,White,,Female,,Participant shared,
2304,1,6,6,Hours,1,1,0,0,,,,,Black Male,
2304,2,3,3,Hours,1,1,0,0,,,,,White Male,
2304,3,5,24,Minutes,1,1,0,0,,,,,White Male,
2304,4,5,2,Hours,0,0,0,0,,,,,,
2304,5,2,2,Hours,1,1,0,0,,,,,Asian Female,
2304,6,4,2,Hours,1,1,0,0,,,,,White Female,
2304,7,4,49,Minutes,1,0,0,0,,,,,White Female,
2304,8,2,20,Hours,1,1,0,0,,,,,White Female,
2304,9,2,19,Hours,1,1,0,0,,,,,Black Male,
2304,10,3,2,Hours,0,0,0,0,,,,,,
2304,11,1,13,Hours,1,0,0,0,,,,,White Female,
2304,12,4,1,Hours,0,0,0,0,,,,,,
2304,13,4,2,Hours,0,0,0,0,,,,,,
2304,14,3,1,Days,1,1,0,0,,,,,White Female,
2304,15,1,34,Days,1,1,0,0,,,,,Asian Male,
2304,16,1,3,Hours,1,1,0,0,,,,,Asian Female,
2304,17,4,3,Hours,1,1,0,0,,,,,White female,
2304,18,2,35,Days,0,0,0,0,,,,,,
2304,19,3,1,Hours,0,0,0,0,,,,,,
2304,20,1,1,Hours,1,0,0,0,,,,,White Female,
2304,21,6,34,Days,0,0,0,0,,,,,,
2304,22,3,1,Days,0,0,0,0,,,,,,
2304,23,2,56,Minutes,1,1,0,0,,,,,Asian Male,
2304,24,4,14,Hours,1,1,0,0,,,,,White Female,
2304,25,3,1,Days,1,1,0,0,,,,,White Female,
2304,26,5,20,Hours,1,1,0,0,,,,,White Male,
2304,27,3,2,Hours,0,0,0,0,,,,,,
2304,28,2,15,Hours,1,1,0,0,,,,,Asian Female,
2304,29,1,1,Hours,1,1,0,0,,,,,Asian Female,
2304,30,4,5,Hours,1,1,0,0,,,,,Asian Female,
2304,31,1,3,Hours,1,1,0,0,,,,,Asian Female,
2304,32,4,6,Hours,0,0,0,0,,,,,,
2304,33,3,1,Days,1,1,0,0,,,,,White Female,
2304,34,3,4,Days,0,0,0,0,,,,,,
2304,35,1,15,Hours,1,0,0,0,,,,,Asian Male,
2304,36,4,3,Hours,0,0,0,0,,,,,,
2304,37,4,3,Days,1,0,0,1,,,,,White Female,
2304,38,1,3,Days,1,0,0,0,,,,,Asian Female,
2304,39,2,14,Hours,0,1,0,0,,,,,,
2304,40,4,14,Hours,1,1,0,0,,,,,White Female,
2304,41,1,2,Hours,1,1,0,0,,,,,Asian Female,
2304,42,2,2,Days,1,1,0,0,,,,,White Female,
2304,43,3,1,Days,1,1,0,0,,,,,Hispanic Female,
2304,44,4,4,Days,1,1,0,0,,,,,White Female,
2304,45,2,4,Minutes,0,0,0,0,,,,,,
2304,46,2,1,Hours,1,1,0,0,,,,,White female,
2304,47,4,2,Days,1,1,0,0,,,,,White Female,
2304,48,5,54,Minutes,0,0,0,0,,,,,,
2304,49,1,3,Hours,1,1,0,0,,,,,Asian Female,
2304,50,1,2,Hours,1,1,0,0,,,,,White Female,
2304,51,2,22,Hours,1,1,0,0,,,,,White Male,
2304,52,1,14,Hours,1,1,0,0,,,,,Hispanic Female,
2304,53,4,20,Hours,0,0,0,0,,,,,,
2304,54,5,1,Days,1,1,0,0,,,,,White Female,
2304,55,1,53,Minutes,1,1,0,0,,,,,White Male,
2304,56,1,21,Hours,1,0,0,0,,,,,White Female,
2304,57,3,3,Hours,1,1,0,0,,,,,Black Female,
2304,58,2,23,Hours,1,0,0,0,,,,,White Female,
2304,59,1,15,Hours,1,0,0,0,,,,,Hispanic Female,
2304,60,3,1,Days,1,1,0,0,,,,,Hispanic Male,
4800,1,5,2,Minutes,1,1,0,0,White,,Female,,,
4800,2,2,4,Hours,1,1,0,0,White,,Female,,,
4800,3,5,4,Hours,1,0,0,0,Hispanic,,Female,,,
4800,4,6,4,Minutes,1,1,0,0,White,,Female,,,
4800,5,3,20,Hours,1,1,0,0,Black or African American,,Female,,,
4800,6,6,23,Hours,1,0,1,0,White,,Female,,,
4800,7,6,23,Hours,0,0,1,0,,,,,,
4800,8,4,22,Hours,1,0,0,0,White,,Female,,,
4800,9,3,1,Hours,0,0,0,0,,,,,,
4800,10,2,19,Hours,1,1,0,0,White,,Female,,,
4800,11,5,7,Hours,1,1,0,0,White,,Female,,,
4800,12,7,21,Hours,1,0,0,0,Black or African American,,Male,,,
4800,13,6,5,Hours,1,0,1,0,White,,Female,,,
4800,14,7,39,Minutes,1,0,0,0,White,,Female,,,
4800,15,2,15,Hours,1,0,0,0,White,,Female,,,
4800,16,6,1,Hours,1,0,0,0,White,,Female,,,
4800,17,2,1,Days,1,1,0,0,White,,Female,,,
4800,18,3,4,Minutes,1,1,0,0,White,,Female,,,
4800,19,3,1,Hours,1,1,0,0,Asian,,Female,,,
4800,20,3,3,Days,0,0,0,0,,,,,,
4800,21,4,7,Minutes,1,1,0,0,White,,Female,,,
4800,22,5,21,Hours,1,1,0,0,White,,Female,,,
4800,23,1,2,Days,1,1,0,1,White,,Female,,,
4800,24,4,5,Minutes,1,1,0,0,White,,Female,,,
4800,25,7,23,Hours,1,0,0,0,White,,Female,,,
4800,26,6,10,Minutes,1,1,0,0,White,,Female,,,
4800,27,5,2,Days,1,1,0,0,White,,Female,,,
4800,28,6,,,1,0,0,0,White,,Female,,"Tenure - A friend posted a life update about moving to Chicago in 2020, there was no other time of posting",
4800,29,3,2,Days,1,1,0,0,White,,Female,,,
4800,30,7,2,Days,1,0,0,0,White,,Female,,,
4800,31,6,1,Days,1,0,0,0,White,,Female,,,
4800,32,3,5,Hours,1,1,0,0,White,,Female,,,
4800,33,2,23,Hours,1,1,0,0,Black or African American,,Female,,,
4800,34,2,3,Days,1,1,0,0,Asian,,Female,,,
4800,35,3,5,Hours,1,1,0,0,White,,Female,,,
4800,36,1,2,Days,1,1,0,0,White,,Female,,,
4800,37,2,3,Days,1,1,0,0,White,,Male,,Bundled Post - a person posted the same post in two different groups that the Participant is a member of,
4800,38,2,1,Hours,1,1,0,0,White,,Female,,,
4800,39,7,1,Days,1,1,0,0,White,,Female,,,
4800,40,6,6,Hours,1,0,0,0,White,,Female,,,
4800,41,5,16,Hours,1,1,0,0,Black or African American,,Female,,,
4800,42,7,1,Days,1,0,0,0,White,,Female,,,
4800,43,6,1,Days,1,0,1,0,White,,Female,,,
4800,44,6,1,Days,1,0,0,0,Hispanic,,Male,,,
4800,45,7,21,Hours,1,0,0,0,Black or African American,,Male,,,
4800,46,6,5,Hours,1,0,0,0,White,,Male,,,
4800,47,1,1,Days,1,1,0,0,White,,Female,,,
4800,48,2,1,Days,1,1,0,0,White,,Male,,,
4800,49,1,3,Hours,1,1,0,0,White,,Female,,,
4800,50,1,18,Hours,1,1,0,0,White,,Female,,,
4800,51,6,21,Hours,0,0,0,0,,,,,,
4800,52,2,2,Days,1,1,0,0,White,,Male,,,
4800,53,4,20,Hours,1,0,0,0,White,,Female,,,
4800,54,2,13,Minutes,1,1,0,0,White,,Female,,,
4800,55,2,17,Minutes,1,1,0,0,Black or African American,,Female,,,
4800,56,2,1,Hours,1,1,0,0,Black or African American,,Female,,,
4800,57,1,3,Hours,1,1,0,0,White,,Female,,,
4800,58,2,19,Hours,1,1,0,0,White,,Female,,,
4800,59,3,4,Hours,1,1,0,0,White,,Female,,,
4800,60,3,1,Days,1,1,0,0,Black or African American,,Female,,,
3876,1,2,15,Hours,1,1,0,0,Asian,,Female,,,
3876,2,7,10,Hours,1,1,0,0,White,,Female,,,
3876,3,6,1,Days,1,1,0,0,White,,Female,,,
3876,4,3,1,Days,1,1,0,0,Asian,,Male,,,
3876,5,5,3,Hours,1,1,0,0,Asian,,Female,,,
3876,6,1,6,Hours,1,1,0,0,White,,Male,,,
3876,7,3,20,Hours,1,1,0,0,White,,Female,,,
3876,8,1,1,Hours,1,1,0,0,Black or African American,,Female,,,
3876,9,4,15,Hours,1,1,0,0,White,,Male,,,
3876,10,4,13,Hours,1,1,0,0,White,,Male,,,
3876,11,1,6,Hours,1,1,0,0,White,,Male,,,
3876,12,1,1,Days,1,1,0,0,White,,Female,,,
3876,13,5,23,Hours,1,1,0,0,Asian,,Female,,,
3876,14,5,1,Days,1,0,0,0,Asian,,Female,,,
3876,15,7,1,Days,1,1,0,0,White,,Female,,,
3876,16,5,21,Hours,1,1,0,0,White,,Female,,,
3876,17,6,2,Days,1,1,0,0,White,,Female,,,
3876,18,5,11,Days,1,0,0,0,White,,Male,,,
3876,19,3,1,Days,1,1,0,0,White,,Female,,,
1910-8,20,4,2,Days,1,1,0,0,Asian,,Female,,,
1910-8,21,4,3,Days,1,1,0,0,Black or African American,,Male,,,
1910-8,22,2,2,Days,1,1,0,0,White,,Male,,,
1910-8,23,4,2,Days,1,1,0,0,White,,Male,,,
1910-8,24,3,2,Days,1,1,0,0,Asian,,Female,,,
1910-8,25,5,3,Days,1,1,0,0,Asian,,Female,,,
1910-8,26,6,3,Days,1,1,0,0,White,,Male,,,
1910-8,27,6,1,Days,1,1,0,0,Asian,,Female,,,
1910-8,28,1,2,Days,1,1,0,0,Hispanic,,Female,,,
1910-8,29,3,2,Days,1,1,0,0,White,,Male,,,
1910-8,30,5,1,Days,1,1,0,0,White,,Female,,,
1910-8,31,4,1,Days,1,0,0,0,White,,Female,,,
1910-8,32,2,22,Minutes,1,1,0,0,White,,Male,,,
1910-8,33,5,1,Hours,1,1,0,0,White,,Female,,,
1910-8,34,5,1,Days,1,1,0,0,White,,Female,,,
1910-8,35,7,2,Days,1,1,0,0,Black or African American,,Female,,,
1910-8,36,7,3,Days,1,1,0,0,Hispanic,,Female,,,
1910-8,37,4,1,Days,1,1,0,0,White,,Female,,,
1910-8,38,2,59,Minutes,1,1,0,0,White,,Male,,,
1910-8,39,4,3,Days,1,1,0,0,White,,Female,,,
1910-8,40,1,1,Days,1,1,0,0,White,,Female,,,
1910-8,41,1,19,Hours,1,1,0,0,Hispanic,,Female,,,
1910-8,42,6,3,Days,1,1,0,0,White,,Male,,,
1910-8,43,3,5,Hours,1,1,0,0,Asian,,Female,,,
1910-8,44,4,15,Hours,1,1,0,0,White,,Male,,,
1910-8,45,1,2,Days,1,1,0,0,White,,Female,,,
1910-8,46,6,3,Hours,1,1,0,0,Asian,,Non-binary,,,
1910-8,47,4,4,Hours,1,1,0,0,Hispanic,,Non-binary,,,
1910-8,48,6,2,Days,1,1,0,0,Hispanic,,Female,,,
1910-8,49,6,1,Days,1,0,0,0,Black or African American,,Female,,,
1910-8,50,1,1,Days,1,1,0,0,Black or African American,,Female,,,
1910-8,51,5,1,Days,1,1,0,0,White,,Female,,,
1910-8,52,1,2,Days,1,1,0,0,White,,Female,,,
1910-8,53,2,1,Days,0,0,0,0,,,,,Suggested Post,
1910-8,54,4,3,Days,1,1,0,0,White,,Male,,,
1910-8,55,2,4,Hours,1,0,0,0,White,,Female,,,
1910-8,56,4,2,Days,1,1,0,0,White,,Female,,,
1910-8,57,5,2,Days,1,1,0,0,White,,Female,,,
1910-8,58,5,23,Hours,1,1,1,0,White,,Female,,,
1910-8,59,1,9,Minutes,1,1,0,0,White,,Female,,,
1910-8,60,4,12,Hours,1,1,0,0,Hispanic,,Female,,,
4301,1,2,1,Days,1,0,0,0,Hispanic,,Male,,,
4301,2,7,1,Days,1,0,0,0,Hispanic,,Female,,,
4301,3,3,1,Days,1,0,0,0,Hispanic,,Female,,,
4301,4,5,1,Days,1,0,0,0,Hispanic,,Male,,,
4301,5,7,1,Days,1,0,0,0,Hispanic,,Female,,,
4301,6,1,1,Days,1,0,0,0,Hispanic,,Female,,,
4301,7,7,4,Days,1,0,0,0,Hispanic,,Female,,,
4301,8,1,1,Days,1,0,0,0,Hispanic,,Female,,,
4301,9,5,2,Hours,1,0,0,0,Hispanic,,Female,,,
4301,10,7,4,Hours,1,0,0,0,Hispanic,,Female,,,
4301,11,3,47,Minutes,1,1,0,0,Hispanic,,Female,,,
4301,12,7,9,Hours,1,0,0,0,Hispanic,,Male,,,
4301,13,7,1,Days,1,0,0,0,Hispanic,,Female,,,
4301,14,7,7,Days,0,0,0,0,,,,,Suggested Post,
4301,15,7,18,Hours,1,0,0,0,Hispanic,,Female,,,
4301,16,1,1,Days,1,0,0,0,Hispanic,,Female,,,
4301,17,5,3,Days,1,0,0,0,Hispanic,,Male,,,
4301,18,7,3,Days,1,0,0,0,Hispanic,,Female,,,
4301,19,7,3,Days,1,0,0,0,Hispanic,,Male,,,
4301,20,5,3,Days,1,0,0,0,Hispanic,,Female,,,
4301,21,1,4,Hours,1,0,0,0,Hispanic,,Female,,,
4301,22,4,1,Days,1,0,0,0,Hispanic,,Female,,,
4301,23,7,1,Days,1,0,0,0,Hispanic,,Female,,,
4301,24,3,7,Hours,1,0,0,0,Hispanic,,Male,,,
4301,25,4,4,Hours,1,0,0,0,Hispanic,,Male,,,
