"","participant.id","nf.order","preference","post.tenure","tenure.units","human","nf.group","event","poster.nf.caste.ra","poster.nf.religion.ra","poster.nf.gender","nf.ra.notes","RA_id","date","study_start","study_end","subject_caste_RA","subject_religion_RA","subject_gender_RA","total_friends","Participant.State.of.Origin","Smartphone..y.n.","Notes","X","religion.in.group","gender.in.group"
"8330",8191,4,1,"2","Days",1,0,0,"","hindu","male","Aryan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",FALSE,TRUE
"8331",8191,5,5,"18","Hours",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8332",8191,6,4,"1","Days",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8333",8191,7,6,"6","Hours",1,0,0,"","muslim","male","Shaikh","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8334",8191,8,5,"6","Days",1,0,0,"","muslim","male","Faizan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8335",8191,9,6,"4","Days",1,0,0,"","muslim","male","Ali","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8336",8191,10,7,"10","Days",1,0,0,"","muslim","male","Arif","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8337",8191,11,6,"13","Hours",1,0,0,"","muslim","male","Pathan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8338",8191,12,7,"2","Days",1,0,0,"","muslim","female","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,FALSE
"8339",8191,13,4,"11","Days",1,0,0,"","muslim","male","Ali","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8340",8191,14,5,"6","Days",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8341",8191,15,6,"8","Days",1,0,0,"","muslim","male","Ali","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8342",8191,16,3,"13","Days",1,0,0,"","muslim","male","Faizan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8343",8191,17,5,"7","Days",1,0,0,"","muslim","male","Qureshi","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8344",8191,18,4,"5","Days",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8345",8191,19,7,"1","Days",1,0,0,"","muslim","female","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,FALSE
"8346",8191,20,5,"8","Days",1,0,0,"","muslim","male","Qureshi","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8347",8191,21,4,"2","Days",1,0,0,"","muslim","male","Shaikh","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8348",8191,22,6,"1","Days",1,0,0,"","muslim","male","Mallik","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8349",8191,23,5,"6","Days",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8350",8191,24,6,"9","Days",1,0,0,"","muslim","male","Sayyed","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8351",8191,25,6,"5","Days",1,0,0,"","muslim","male","Shaikh","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8352",8191,26,7,"1","Days",1,0,0,"","muslim","male","Arif","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8353",8191,27,5,"5","Days",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8354",8191,28,4,"1","Days",1,0,0,"","muslim","male","Malik","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8355",8191,29,7,"7","Minutes",0,0,0,"","","","ISLAM page","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",FALSE,FALSE
"8356",8191,30,6,"1","Days",1,0,0,"","muslim","male","Arif","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8357",8191,31,7,"2","Days",1,0,0,"","muslim","female","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,FALSE
"8358",8191,32,5,"3","Days",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8359",8191,33,6,"9","Hours",1,0,0,"","muslim","male","Rehman","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8360",8191,34,5,"2","Hours",1,0,0,"","hindu","female","Dhoble","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",FALSE,FALSE
"8361",8191,35,4,"3","Days",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8362",8191,36,5,"4","Days",1,0,0,"","muslim","male","Arif","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8363",8191,37,6,"6","Days",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8364",8191,38,4,"4","Hours",1,0,0,"","muslim","male","No last anme","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8365",8191,39,5,"2","Days",1,0,0,"","muslim","male","Qureshi","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8366",8191,40,7,"2","Days",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8367",8191,41,4,"2","Days",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8368",8191,42,6,"25","Minutes",1,0,0,"","muslim","male","Nawab","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8369",8191,43,7,"3","Days",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8370",8191,44,4,"5","Days",1,0,0,"","muslim","female","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,FALSE
"8371",8191,45,4,"6","Days",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8372",8191,46,7,"5","Days",1,0,0,"","muslim","male","Siddiqui","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8373",8191,47,4,"2","Hours",1,0,0,"","","male","Majid Bolte","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",FALSE,TRUE
"8374",8191,48,3,"1","Days",1,0,0,"","muslim","male","Shaikh","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8375",8191,49,6,"10","Days",1,0,0,"","muslim","male","Arif","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8376",8191,50,5,"19","Hours",1,0,0,"","muslim","male","Badsha","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8377",8191,51,6,"3","Hours",1,0,0,"","muslim","male","Siddiqui","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8378",8191,52,5,"4","Days",1,0,0,"","muslim","male","Ansari","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8379",8191,53,4,"1","Days",1,0,0,"","muslim","female","Shaikh","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,FALSE
"8380",8191,54,5,"2","Minutes",1,0,0,"","muslim","male","Hunter","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8381",8191,55,5,"4","Hours",1,0,0,"","muslim","male","Pathan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8382",8191,56,7,"3","Days",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8383",8191,57,6,"3","Hours",1,0,0,"","muslim","male","Shaikh","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8384",8191,58,5,"4","Hours",1,0,0,"","muslim","male","Alvee","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8385",8191,59,4,"1","Hours",1,0,0,"","","female","Parvin","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",FALSE,FALSE
"8386",8191,60,6,"2","Hours",1,0,0,"","muslim","male","Khan","MJ","9/14","14:48","15:16","","muslim","male",3231,"Maharashtra",1,"Shaikh - his caste is ""open"", but this was not an option on the survey ","",TRUE,TRUE
"8387",8215,7,5,"13","Hours",1,0,0,"","hindu","male","Srivastava","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8388",8215,5,7,"5","Days",0,0,0,"","","","Suggested Page","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8389",8215,6,3,"12","Hours",1,0,0,"","hindu","male","Singh","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8390",8215,11,7,"20","Days",0,0,0,"","","","Suggested Page - BuzzHawker","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8391",8215,8,7,"18","Hours",1,0,0,"","hindu","male","Roy","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8392",8215,9,6,"36","Minutes",0,0,0,"","","","Page - BJP Delhi","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8393",8215,10,2,"2","Days",0,0,0,"","","","Suggested Page - News18 Hindi","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8394",8215,15,5,"3","Days",1,0,0,"","hindu","male","Srivastava","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8395",8215,16,7,"3","Days",1,0,0,"","hindu","male","Biswas","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8396",8215,17,6,"1","Days",0,0,0,"","","","Suggested Page","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8397",8215,18,7,"4","Hours",1,0,0,"","hindu","male","Kunwar","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8398",8215,19,7,"13","Days",0,0,0,"","","","Suggested Page. Aug 22, 10:30","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8399",8215,20,7,"1","Days",0,0,0,"","","","Page - The Pet Collective","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8400",8215,21,6,"1","Days",1,0,0,"","hindu","male","Singh","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8401",8215,22,7,"5","Days",0,0,0,"","","","Suggested Page","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8402",8215,23,7,"15","Hours",0,0,0,"","","","Page","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8403",8215,24,6,"3","Days",1,0,0,"","hindu","male","Priyadarshi","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8404",8215,12,7,"21","Hours",1,0,0,"","hindu","male","Kumar Singh","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8405",8215,13,6,"2","Days",0,0,0,"","","","Suggested Page - ScoopWhoop Hindi","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8406",8215,14,7,"1","Days",1,0,0,"","hindu","male","Kumar","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8407",8215,1,5,"1","Days",1,0,0,"","hindu","male","Priyadarshi","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8408",8215,2,3,"1","Days",1,0,0,"","hindu","male","Chauhan","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8409",8215,3,7,"20","Hours",1,0,0,"","hindu","male","Singh","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8410",8215,4,5,"2","Hours",1,0,0,"","hindu","male","Chauhan","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8411",8215,44,6,"4","Hours",1,0,0,"","hindu","male","Singh","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8412",8215,45,7,"45","Minutes",0,0,0,"","","","Page - Republic  ","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8413",8215,46,6,"12","Minutes",1,1,0,"","hindu","male","Choudhary","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8414",8215,47,7,"1","Days",0,0,0,"","","","Suggested Page - MetDaan Fashion","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8415",8215,48,5,"3","Days",1,0,0,"","hindu","male","Priyadarshi","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8416",8215,49,6,"4","Hours",1,0,0,"","hindu","male","Soni","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8417",8215,50,7,"15","Minutes",0,0,0,"","","","Page - Republic Bharat","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8418",8215,51,4,"9","Hours",1,0,0,"","hindu","male","Kumar Rana","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8419",8215,52,5,"3","Days",0,0,0,"","","","Suggested Page - Dainik Jagran","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8420",8215,53,5,"2","Days",1,0,0,"","hindu","male","Mishra","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8421",8215,54,6,"4","Days",0,0,0,"","","","Suggested Page - CBC News","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8422",8215,55,6,"2","Days",1,0,0,"","hindu","male","Kumar","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8423",8215,56,5,"13","Hours",1,0,0,"","hindu","male","Priyadarshi","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8424",8215,57,7,"3","Days",1,0,0,"","hindu","male","Kumar","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8425",8215,58,6,"4","Days",0,0,0,"","","","Suggested Page - BuzzHawker","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8426",8215,59,7,"1","Days",1,0,0,"","hindu","male","Biswas","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8427",8215,60,7,"1","Days",1,0,0,"","hindu","male","Kumar","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8428",8215,34,7,"22","Days",0,0,0,"","","","Suggested Page - BussHawker. Aug 13, 9:30","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8429",8215,35,4,"11","Hours",1,0,0,"","hindu","male","Singh","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8430",8215,36,4,"1","Hours",1,0,0,"","hindu","male","Chauhan","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8431",8215,37,7,"1","Days",1,0,0,"","hindu","male","Chaudhary","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8432",8215,25,5,"20","Hours",1,0,0,"","hindu","male","Chauhan","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8433",8215,26,6,"20","Days",0,0,0,"","","","Sponsored Page. Aug 15, 10:30","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8434",8215,27,7,"11","Hours",0,0,0,"","","","Page - The Pet Collective","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8435",8215,28,5,"23","Hours",1,0,0,"","hindu","male","Chauhan","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8436",8215,29,5,"3","Days",1,0,0,"","hindu","male","Raichand","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8437",8215,30,6,"1","Days",0,0,0,"","","","Suggested Page - Dainik Jagran","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8438",8215,31,6,"4","Hours",1,0,0,"","hindu","male","Kunwar","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8439",8215,32,6,"2","Days",1,0,0,"","hindu","male","Chauhan","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8440",8215,33,7,"1","Days",1,0,0,"","hindu","male","Kumar","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8441",8215,38,7,"3","Days",0,0,0,"","","","Suggested Page - New18 Hindi","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8442",8215,39,6,"4","Hours",1,0,0,"","hindu","male","Soni","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8443",8215,40,6,"1","Days",1,0,0,"","hindu","male","Kumar Singh","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",TRUE,TRUE
"8444",8215,41,7,"17","Hours",0,0,0,"","","","Page - The Pet Collective","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8445",8215,42,7,"1","Days",0,0,0,"","","","Page - Republic Bharat","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8446",8215,43,1,"2","Days",0,0,0,"","","","Suggested Page - NDTV India","SH","9/4","11:25","12:20","","hindu","male",300,"Bihar",0,"Singh - last name. 30 years old","",FALSE,FALSE
"8447",8256,1,6,"1","Hours",1,1,0,"","muslim","male","Ameen","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",TRUE,TRUE
"8448",8256,2,7,"7","Minutes",1,0,0,"","muslim","male","Santy Khan","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",TRUE,TRUE
"8449",8256,3,6,"13","Hours",1,1,0,"","muslim","male","Mehar","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",TRUE,TRUE
"8450",8256,4,4,"20","Hours",1,1,0,"","hindu","male","Rajbhar","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",FALSE,TRUE
"8451",8256,5,7,"21","Days",0,0,0,"","","","Suggested Page - Aug 19","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",FALSE,FALSE
"8452",8256,6,7,"22","Hours",1,1,0,"","hindu","female","Sinha","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",FALSE,FALSE
"8453",8256,7,6,"4","Days",0,0,0,"","","","Suggested Page - Gobble","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",FALSE,FALSE
"8454",8256,8,7,"10","Hours",0,0,0,"","","","Page - ICC ","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",FALSE,FALSE
"8455",8256,9,7,"1","Days",1,0,0,"","hindu","male","Raj ","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",FALSE,TRUE
"8456",8256,10,7,"14","Days",0,0,0,"","","","Suggested Page - The Bridge","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",FALSE,FALSE
"8457",8256,11,7,"13","Hours",1,0,0,"","muslim","female","Izhar Izzy","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",TRUE,FALSE
"8458",8256,12,6,"1","Days",1,0,0,"","muslim","female","Fitama","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",TRUE,FALSE
"8459",8256,13,7,"4","Hours",1,1,0,"","muslim","male","Mehar","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",TRUE,TRUE
"8460",8256,14,3,"5","Hours",1,1,0,"not indian","other","female","","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",FALSE,FALSE
"8461",8256,15,5,"3","Days",1,1,0,"","muslim","male","Ali","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",TRUE,TRUE
"8462",8256,16,7,"9","Days",0,0,0,"","","","Suggested Page - RCB","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",FALSE,FALSE
"8463",8256,17,7,"1","Hours",0,0,0,"","","","Page - ICC","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",FALSE,FALSE
"8464",8256,18,4,"2","Days",1,0,0,"","muslim","male","Khan Ak","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",TRUE,TRUE
"8465",8256,19,6,"5","Hours",1,0,0,"","muslim","male","Az","SH","9/9","15:00","15:40","","muslim","male",1397,"Jharkhand",1,"Zaid - last name","",TRUE,TRUE
